"","transactionValue","transactionTypeCode","yearCode"
"84",0,"RM",2022
"85",0,"RM",2022
"86",0,"RM",2022
"87",0,"RM",2022
"88",0,"RM",2022
"89",0,"RM",2022
"90",0,"RM",2022
"91",0,"RM",2022
"92",0,"RM",2022
"93",0,"RM",2022
"94",0,"RM",2022
"95",0,"RM",2022
"96",0,"RM",2022
"97",0,"RM",2022
"98",0,"RM",2022
"99",0,"RM",2022
"100",0,"RM",2022
"101",0,"RM",2022
"102",0,"RM",2022
"103",0,"RM",2022
"104",0,"RM",2022
"105",0,"RM",2022
"106",0,"RM",2022
"107",0,"RM",2022
"108",0,"RM",2022
"109",0,"RM",2022
"110",0,"RM",2022
"111",0,"RM",2022
"112",0,"RM",2022
"113",0,"RM",2022
"114",0,"RM",2022
"115",0,"RM",2022
"116",0,"RM",2022
"117",0,"RM",2022
"118",0,"RM",2022
"119",0,"RM",2022
"120",0,"RM",2022
"121",0,"RM",2022
"122",0,"RM",2022
"123",0,"RM",2022
"124",0,"RM",2022
"125",0,"RM",2022
"126",0,"RM",2022
"127",0,"RM",2022
"128",0,"RM",2022
"129",0,"RM",2022
"130",0,"RM",2022
"131",0,"RM",2022
"132",0,"RM",2022
"133",0,"RM",2022
"134",0,"RM",2022
"135",0,"RM",2022
"136",0,"RM",2022
"137",0,"RM",2022
"138",0,"RM",2022
"139",0,"RM",2022
"140",0,"RM",2022
"141",0,"RM",2022
"142",0,"RM",2022
"143",0,"RM",2022
"144",0,"RM",2022
"145",0,"RM",2022
"146",0,"RM",2022
"147",0,"RM",2022
"148",0,"RM",2022
"149",0,"RM",2022
"150",0,"RM",2022
"151",23.6294164667364,"RM",2022
"152",33.7620484926251,"RM",2022
"153",41.5919448938983,"RM",2022
"154",57.3903406761007,"RM",2022
"155",64.7279543518671,"RM",2022
"156",66.6167919676843,"RM",2022
"157",92.3312087626127,"RM",2022
"158",115.59603249959,"RM",2022
"159",126.172933970809,"RM",2022
"160",131.351218547736,"RM",2022
"161",136.31775136462,"RM",2022
"162",181.856677017057,"RM",2022
"163",182.438767461554,"RM",2022
"164",199.038711236342,"RM",2022
"165",207.459023421792,"RM",2022
"166",225.34494013575,"RM",2022
"167",286.248467715111,"RM",2022
"168",301.494484420783,"RM",2022
"169",303.702051908231,"RM",2022
"170",339.106697325301,"RM",2022
"171",389.835312635111,"RM",2022
"172",417.69065161742,"RM",2022
"173",568.166374468123,"RM",2022
"174",590.954201807743,"RM",2022
"175",652.981432488411,"RM",2022
"176",669.23354723171,"RM",2022
"177",669.824348547976,"RM",2022
"178",671.998542523088,"RM",2022
"179",680.872018823141,"RM",2022
"180",698.458042619707,"RM",2022
"181",774.423167840043,"RM",2022
"182",802.583874496678,"RM",2022
"183",851.180445072134,"RM",2022
"184",863.843244993755,"RM",2022
"185",889.262764045988,"RM",2022
"186",905.946265076631,"RM",2022
"187",915.540389380971,"RM",2022
"188",961.506975274247,"RM",2022
"189",1018.11451332483,"RM",2022
"190",1075.4721721345,"RM",2022
"191",1162.87282323273,"RM",2022
"192",1167.85040820469,"RM",2022
"193",1299.415730129,"RM",2022
"194",1390.617537761,"RM",2022
"195",1410.48828658168,"RM",2022
"196",1429.79977848312,"RM",2022
"197",1432.33124957141,"RM",2022
"198",1441.41693770285,"RM",2022
"199",1480.8762171471,"RM",2022
"200",1487.6520948737,"RM",2022
"201",1490.64423712337,"RM",2022
"202",1590.1029436377,"RM",2022
"203",1621.59349576189,"RM",2022
"204",1635.73995754264,"RM",2022
"205",1688.68232635691,"RM",2022
"206",1720.34179398177,"RM",2022
"207",1827.9626506772,"RM",2022
"208",1832.18370077733,"RM",2022
"209",1969.81012056048,"RM",2022
"210",2098.41237946551,"RM",2022
"211",2129.57629539787,"RM",2022
"212",2172.86078365281,"RM",2022
"213",2198.26087959821,"RM",2022
"214",2362.6713097953,"RM",2022
"215",2395.01190071484,"RM",2022
"216",2702.41052663725,"RM",2022
"217",2729.4195606453,"RM",2022
"218",3341.53124522751,"RM",2022
"219",3421.43351252684,"RM",2022
"220",4130.55868526207,"RM",2022
"221",5003.68021850468,"RM",2022
"222",5009.16665767126,"RM",2022
"223",5031.00126459166,"RM",2022
"224",5040.69866742354,"RM",2022
"225",5059.45584936095,"RM",2022
"226",5068.37582312332,"RM",2022
"227",5072.89102118746,"RM",2022
"228",5079.10719429289,"RM",2022
"229",5083.96331102158,"RM",2022
"230",5119.19936272971,"RM",2022
"231",5131.85348336355,"RM",2022
"232",5138.37355310519,"RM",2022
"233",5148.97638179617,"RM",2022
"234",5161.79176600657,"RM",2022
"235",5202.84978125862,"RM",2022
"236",5230.67505013203,"RM",2022
"237",5242.91648150665,"RM",2022
"238",5255.09015541523,"RM",2022
"239",5275.43038581608,"RM",2022
"240",5292.20886678087,"RM",2022
"241",5292.69697545649,"RM",2022
"242",5311.23701595008,"RM",2022
"243",5314.76134329801,"RM",2022
"244",5321.21101582874,"RM",2022
"245",5341.82073686762,"RM",2022
"246",5361.67989073659,"RM",2022
"247",5395.86733185764,"RM",2022
"248",5434.08889999799,"RM",2022
"249",5435.26215697958,"RM",2022
"250",5438.50233060109,"RM",2022
"251",5452.84714626012,"RM",2022
"252",5456.63271846159,"RM",2022
"253",5491.87951353514,"RM",2022
"254",5503.28270032723,"RM",2022
"255",5504.41708780298,"RM",2022
"256",5514.25488333444,"RM",2022
"257",5530.77563525141,"RM",2022
"258",5543.04840444801,"RM",2022
"259",5553.95119666203,"RM",2022
"260",5554.63896973544,"RM",2022
"261",5561.99915296167,"RM",2022
"262",5571.48483437758,"RM",2022
"263",5590.68877251898,"RM",2022
"264",5663.41825999104,"RM",2022
"265",5679.04711332352,"RM",2022
"266",5717.04048663391,"RM",2022
"267",5817.30668120846,"RM",2022
"268",5831.70576146673,"RM",2022
"269",5842.81639221732,"RM",2022
"270",5844.17445130642,"RM",2022
"271",5862.16346774269,"RM",2022
"272",5893.41766521575,"RM",2022
"273",5895.34045201185,"RM",2022
"274",5909.88968532712,"RM",2022
"275",5912.89400680253,"RM",2022
"276",5924.093363718,"RM",2022
"277",5949.15923835372,"RM",2022
"278",5963.86508813312,"RM",2022
"279",5988.155053629,"RM",2022
"280",5990.71967662925,"RM",2022
"281",6011.50986854022,"RM",2022
"282",6022.72047104433,"RM",2022
"283",6050.61056126033,"RM",2022
"284",6056.08287681243,"RM",2022
"285",6090.3415640298,"RM",2022
"286",6181.43865492094,"RM",2022
"287",6193.06854360858,"RM",2022
"288",6195.10904889204,"RM",2022
"289",6220.29360217713,"RM",2022
"290",6221.36790894609,"RM",2022
"291",6232.5608349632,"RM",2022
"292",6356.57928921372,"RM",2022
"293",6358.55135042472,"RM",2022
"294",6374.54284284304,"RM",2022
"295",6387.22439048482,"RM",2022
"296",6388.67237797822,"RM",2022
"297",6424.18097042372,"RM",2022
"298",6513.94768451443,"RM",2022
"299",6550.0865038753,"RM",2022
"300",6614.72813650454,"RM",2022
"301",6654.82163854369,"RM",2022
"302",6666.35753483829,"RM",2022
"303",6699.80255725411,"RM",2022
"304",6969.9291524642,"RM",2022
"305",7149.71149956381,"RM",2022
"306",7159.11254416781,"RM",2022
"307",7177.61520940449,"RM",2022
"308",7236.37643389954,"RM",2022
"309",7303.47064522637,"RM",2022
"310",7407.984571747,"RM",2022
"311",7468.5471171669,"RM",2022
"312",7505.24848220392,"RM",2022
"313",7663.5023550908,"RM",2022
"314",7864.03928632655,"RM",2022
"315",8295.04800689051,"RM",2022
"316",8344.23425575442,"RM",2022
"317",8824.77130353621,"RM",2022
"318",9065.12677358362,"RM",2022
"319",9131.09655052262,"RM",2022
"320",9281.6443051069,"RM",2022
"321",21801.7305634621,"RM",2022
"322",22867.453998629,"RM",2022
"323",23019.279285029,"RM",2022
"324",23536.7152309737,"RM",2022
"325",23574.8838957592,"RM",2022
"326",23579.2782409384,"RM",2022
"327",23869.6170900098,"RM",2022
"328",23889.7608292847,"RM",2022
"329",24003.9023647792,"RM",2022
"330",24093.3540673712,"RM",2022
"331",24121.2058769075,"RM",2022
"332",24144.7044373045,"RM",2022
"333",24249.4267875357,"RM",2022
"334",24264.1256260135,"RM",2022
"335",24324.8109127281,"RM",2022
"336",24372.1720000834,"RM",2022
"337",24376.5205366305,"RM",2022
"338",24389.197855293,"RM",2022
"339",24479.0201118803,"RM",2022
"340",24503.328907837,"RM",2022
"341",24605.3997952192,"RM",2022
"342",24638.5055793618,"RM",2022
"343",24718.6154645208,"RM",2022
"344",24800.9023222766,"RM",2022
"345",24864.1073940441,"RM",2022
"346",24930.9412525164,"RM",2022
"347",24953.9929271992,"RM",2022
"348",24967.2117798912,"RM",2022
"349",24974.0211570481,"RM",2022
"350",24980.8392295836,"RM",2022
"351",25025.2428137612,"RM",2022
"352",25025.3374945641,"RM",2022
"353",25138.9523045195,"RM",2022
"354",25146.7339025254,"RM",2022
"355",25190.1506967459,"RM",2022
"356",25242.5933223996,"RM",2022
"357",25298.6007409341,"RM",2022
"358",25328.7242593737,"RM",2022
"359",25354.8416600777,"RM",2022
"360",25359.5846388519,"RM",2022
"361",25382.6459143698,"RM",2022
"362",25386.5647925917,"RM",2022
"363",25413.4409005731,"RM",2022
"364",25468.8540099895,"RM",2022
"365",25485.6365892257,"RM",2022
"366",25506.0891316503,"RM",2022
"367",25549.690674601,"RM",2022
"368",25559.0229707457,"RM",2022
"369",25569.8590009445,"RM",2022
"370",25597.6921582527,"RM",2022
"371",25696.7873519079,"RM",2022
"372",25704.8008814359,"RM",2022
"373",25752.7242856649,"RM",2022
"374",25763.8327115686,"RM",2022
"375",25794.2729560972,"RM",2022
"376",25867.5777783765,"RM",2022
"377",25950.9532129438,"RM",2022
"378",26041.8264028058,"RM",2022
"379",26104.6395217348,"RM",2022
"380",26180.5757541621,"RM",2022
"381",26201.7662911204,"RM",2022
"382",26396.8383959272,"RM",2022
"383",26450.0706308524,"RM",2022
"384",26546.2440081329,"RM",2022
"385",26747.9123782882,"RM",2022
"386",26770.3482815993,"RM",2022
"387",27004.0282972349,"RM",2022
"388",27058.8333093406,"RM",2022
"389",27060.6021391424,"RM",2022
"390",27550.7515057452,"RM",2022
"391",31452.8043628404,"RM",2022
"392",31687.751879983,"RM",2022
"393",32207.8267870563,"RM",2022
"394",32285.9528316814,"RM",2022
"395",32566.3716755138,"RM",2022
"396",32574.4440760342,"RM",2022
"397",33151.0910148708,"RM",2022
"398",33240.5350530624,"RM",2022
"399",33304.9664540514,"RM",2022
"400",33522.2149419246,"RM",2022
"401",33585.2796740291,"RM",2022
"402",33679.9898112579,"RM",2022
"403",33740.5258338088,"RM",2022
"404",33944.6823309078,"RM",2022
"405",33955.2694175812,"RM",2022
"406",34063.6326477208,"RM",2022
"407",34149.396940426,"RM",2022
"408",34478.4412857426,"RM",2022
"409",34483.259503538,"RM",2022
"410",34626.3530312319,"RM",2022
"411",34631.1951212965,"RM",2022
"412",34636.0206686367,"RM",2022
"413",34640.0265478437,"RM",2022
"414",34745.0950964744,"RM",2022
"415",34745.269786584,"RM",2022
"416",34798.1195713012,"RM",2022
"417",34857.2807628363,"RM",2022
"418",34907.4882348897,"RM",2022
"419",34912.4868414141,"RM",2022
"420",34978.2298010303,"RM",2022
"421",35443.3542065189,"RM",2022
"422",36868.3842124519,"RM",2022
"423",37320.9428167468,"RM",2022
"424",37513.4320311748,"RM",2022
"425",37753.8954395491,"RM",2022
"426",37810.1599072722,"RM",2022
"427",37880.1666753237,"RM",2022
"428",37996.0871082855,"RM",2022
"429",38189.5810608432,"RM",2022
"430",38208.9016612252,"RM",2022
"431",38211.5328604046,"RM",2022
"432",38246.3990196298,"RM",2022
"433",38312.8074203853,"RM",2022
"434",38339.3948515311,"RM",2022
"435",38408.5729602479,"RM",2022
"436",38411.1686683517,"RM",2022
"437",38421.8180316344,"RM",2022
"438",38450.9900370085,"RM",2022
"439",38477.9390581629,"RM",2022
"440",38481.2591120746,"RM",2022
"441",38486.5936703786,"RM",2022
"442",38596.2517274267,"RM",2022
"443",38713.9835722277,"RM",2022
"444",38811.2168419642,"RM",2022
"445",39012.9545931651,"RM",2022
"446",39024.7752218575,"RM",2022
"447",39041.9710439057,"RM",2022
"448",39046.9256948833,"RM",2022
"449",39071.2686233023,"RM",2022
"450",39106.3428709774,"RM",2022
"451",39154.9715921172,"RM",2022
"452",39166.6268779844,"RM",2022
"453",39182.0952743554,"RM",2022
"454",39196.7744213866,"RM",2022
"455",39245.787443317,"RM",2022
"456",39341.9798559299,"RM",2022
"457",39361.0698368117,"RM",2022
"458",39371.5785757713,"RM",2022
"459",39395.505002581,"RM",2022
"460",39413.4804424487,"RM",2022
"461",39425.9047097572,"RM",2022
"462",39427.2994947212,"RM",2022
"463",39427.5590175098,"RM",2022
"464",39433.1336166479,"RM",2022
"465",39489.0879664472,"RM",2022
"466",39499.8690136105,"RM",2022
"467",39512.508839587,"RM",2022
"468",39535.2881963391,"RM",2022
"469",39577.1424195372,"RM",2022
"470",39586.6398370166,"RM",2022
"471",39593.7083814255,"RM",2022
"472",39709.3516071454,"RM",2022
"473",39713.4776093525,"RM",2022
"474",39729.219202073,"RM",2022
"475",39734.3685833921,"RM",2022
"476",39734.8181752109,"RM",2022
"477",39759.6529211367,"RM",2022
"478",39767.5981176096,"RM",2022
"479",39769.6998872617,"RM",2022
"480",39776.9689020462,"RM",2022
"481",39797.0344835479,"RM",2022
"482",39848.6617968693,"RM",2022
"483",39862.3259457728,"RM",2022
"484",39912.5734735856,"RM",2022
"485",39918.5354657295,"RM",2022
"486",39929.8643824771,"RM",2022
"487",39956.0759043475,"RM",2022
"488",39960.1363025339,"RM",2022
"489",39984.9299337141,"RM",2022
"490",39999.7212679571,"RM",2022
"491",40004.6821520087,"RM",2022
"492",40005.7666325456,"RM",2022
"493",40023.0257779675,"RM",2022
"494",40050.8764351268,"RM",2022
"495",40082.7575846921,"RM",2022
"496",40121.4475008155,"RM",2022
"497",40139.0879073859,"RM",2022
"498",40162.1724559777,"RM",2022
"499",40180.077333095,"RM",2022
"500",40193.2846721151,"RM",2022
"501",40197.7218072542,"RM",2022
"502",40202.9604398963,"RM",2022
"503",40211.5854150375,"RM",2022
"504",40286.4446633729,"RM",2022
"505",40292.131924125,"RM",2022
"506",40296.5256861367,"RM",2022
"507",40301.325887948,"RM",2022
"508",40309.8982462589,"RM",2022
"509",40347.8298154838,"RM",2022
"510",40350.4860721162,"RM",2022
"511",40372.3223667103,"RM",2022
"512",40385.0421026958,"RM",2022
"513",40410.7667726098,"RM",2022
"514",40450.8331756297,"RM",2022
"515",40522.4015740548,"RM",2022
"516",40541.8832004709,"RM",2022
"517",40599.8821829165,"RM",2022
"518",40608.6917909018,"RM",2022
"519",40652.9251244685,"RM",2022
"520",40654.6320530254,"RM",2022
"521",40661.6448025118,"RM",2022
"522",40694.4187450357,"RM",2022
"523",40717.2847928424,"RM",2022
"524",40729.2482915183,"RM",2022
"525",40730.420993268,"RM",2022
"526",40734.1154970893,"RM",2022
"527",40739.9393599614,"RM",2022
"528",40760.5620895512,"RM",2022
"529",40777.5925360257,"RM",2022
"530",40779.0495775356,"RM",2022
"531",40801.1730184357,"RM",2022
"532",40807.282496866,"RM",2022
"533",40836.2467750579,"RM",2022
"534",40842.0639333389,"RM",2022
"535",40842.4875935981,"RM",2022
"536",40845.4368314648,"RM",2022
"537",40852.3475200826,"RM",2022
"538",40864.1424023694,"RM",2022
"539",40889.2664080111,"RM",2022
"540",40915.6072031,"RM",2022
"541",40921.8295912906,"RM",2022
"542",40957.8294538046,"RM",2022
"543",41043.3653213369,"RM",2022
"544",41049.6918678308,"RM",2022
"545",41071.7156536668,"RM",2022
"546",41107.7952117426,"RM",2022
"547",41123.0827067551,"RM",2022
"548",41160.1418967512,"RM",2022
"549",41161.7052614093,"RM",2022
"550",41178.635195754,"RM",2022
"551",41190.772003657,"RM",2022
"552",41190.8763505509,"RM",2022
"553",41221.7327802079,"RM",2022
"554",41245.9342721061,"RM",2022
"555",41280.1063931016,"RM",2022
"556",41363.5269277829,"RM",2022
"557",41386.2829161696,"RM",2022
"558",41386.6763110412,"RM",2022
"559",41411.9423762345,"RM",2022
"560",41440.865126678,"RM",2022
"561",41446.4781594303,"RM",2022
"562",41457.6489700643,"RM",2022
"563",41470.8274045811,"RM",2022
"564",41475.2331338699,"RM",2022
"565",41509.0300173318,"RM",2022
"566",41509.2122383502,"RM",2022
"567",41631.2826699287,"RM",2022
"568",41638.3632157147,"RM",2022
"569",41671.9205399695,"RM",2022
"570",41696.45348,"RM",2022
"571",41753.3917389696,"RM",2022
"572",41823.9654884254,"RM",2022
"573",41831.3697771172,"RM",2022
"574",41834.5933836393,"RM",2022
"575",41858.5153833762,"RM",2022
"576",41877.9805014864,"RM",2022
"577",41891.0334529419,"RM",2022
"578",41921.5718594022,"RM",2022
"579",41935.7430550983,"RM",2022
"580",41935.7904196469,"RM",2022
"581",41955.4425209771,"RM",2022
"582",41963.3132697117,"RM",2022
"583",41968.7229901794,"RM",2022
"584",41997.8839521619,"RM",2022
"585",42013.2370013493,"RM",2022
"586",42018.9633300421,"RM",2022
"587",42029.8262857737,"RM",2022
"588",42048.4434376922,"RM",2022
"589",42079.7633138185,"RM",2022
"590",42082.7947188952,"RM",2022
"591",42109.2714675374,"RM",2022
"592",42196.2545506585,"RM",2022
"593",42208.157417058,"RM",2022
"594",42211.2191086304,"RM",2022
"595",42239.6265567326,"RM",2022
"596",42242.1120217374,"RM",2022
"597",42246.5265219343,"RM",2022
"598",42249.8009943141,"RM",2022
"599",42297.0688761447,"RM",2022
"600",42315.0869550575,"RM",2022
"601",42315.354638099,"RM",2022
"602",42357.123041254,"RM",2022
"603",42424.7743137186,"RM",2022
"604",42445.6088682968,"RM",2022
"605",42459.5542609128,"RM",2022
"606",42544.9703579518,"RM",2022
"607",42548.8477320798,"RM",2022
"608",42580.2932773126,"RM",2022
"609",42626.6645759705,"RM",2022
"610",42653.3512983392,"RM",2022
"611",42656.7632391512,"RM",2022
"612",42668.7913919733,"RM",2022
"613",42672.5617130352,"RM",2022
"614",42693.5479774427,"RM",2022
"615",42727.4125638236,"RM",2022
"616",42756.3797549781,"RM",2022
"617",42772.4708478175,"RM",2022
"618",42832.9591038208,"RM",2022
"619",42839.2246745898,"RM",2022
"620",42857.8266635207,"RM",2022
"621",42885.9594306596,"RM",2022
"622",42907.0804818878,"RM",2022
"623",42909.7442059267,"RM",2022
"624",42947.2560514658,"RM",2022
"625",42950.7605521662,"RM",2022
"626",43014.1908998995,"RM",2022
"627",43026.5210104712,"RM",2022
"628",43037.5443049836,"RM",2022
"629",43041.8029387782,"RM",2022
"630",43042.3313020144,"RM",2022
"631",43062.7562546988,"RM",2022
"632",43082.0661367065,"RM",2022
"633",43088.186957,"RM",2022
"634",43102.5629100748,"RM",2022
"635",43117.9498578073,"RM",2022
"636",43118.9183006782,"RM",2022
"637",43150.3159267071,"RM",2022
"638",43191.810591765,"RM",2022
"639",43197.6825952316,"RM",2022
"640",43200.024786493,"RM",2022
"641",43278.4590891703,"RM",2022
"642",43306.0870761998,"RM",2022
"643",43309.8860817394,"RM",2022
"644",43352.1612894199,"RM",2022
"645",43393.8926397929,"RM",2022
"646",43408.2090441233,"RM",2022
"647",43471.500250251,"RM",2022
"648",43518.8848183331,"RM",2022
"649",43539.8906057045,"RM",2022
"650",43545.0691009585,"RM",2022
"651",43600.6886730945,"RM",2022
"652",43601.6333251908,"RM",2022
"653",43656.4819517324,"RM",2022
"654",43695.2995896206,"RM",2022
"655",43709.6386070158,"RM",2022
"656",43742.4198492623,"RM",2022
"657",43747.6945597363,"RM",2022
"658",43749.8317148386,"RM",2022
"659",43763.5525092815,"RM",2022
"660",43814.7453625204,"RM",2022
"661",43824.8781276438,"RM",2022
"662",43883.3821708821,"RM",2022
"663",43898.4623189609,"RM",2022
"664",43948.5591729487,"RM",2022
"665",44000.3867657668,"RM",2022
"666",44046.5395505611,"RM",2022
"667",44074.3765544603,"RM",2022
"668",44098.5502971614,"RM",2022
"669",44224.6924403429,"RM",2022
"670",44255.5459176116,"RM",2022
"671",44316.1925173617,"RM",2022
"672",44349.3753751087,"RM",2022
"673",44350.4756276154,"RM",2022
"674",44412.5031400074,"RM",2022
"675",44529.9105968941,"RM",2022
"676",44543.6788593625,"RM",2022
"677",44608.4613605274,"RM",2022
"678",44788.4048809812,"RM",2022
"679",44857.5370560525,"RM",2022
"680",44981.1255818941,"RM",2022
"681",45692.0173002721,"RM",2022
"682",46147.8190492861,"RM",2022
"683",46414.6101503833,"RM",2022
"684",46695.806889886,"RM",2022
"685",46716.8383178002,"RM",2022
"686",46935.20383437,"RM",2022
"687",47148.5000065924,"RM",2022
"688",47165.7952608644,"RM",2022
"689",47176.651796314,"RM",2022
"690",47215.2176431838,"RM",2022
"691",47252.1615928515,"RM",2022
"692",47382.5949165075,"RM",2022
"693",47497.4863161902,"RM",2022
"694",47503.4208489372,"RM",2022
"695",47525.0926715749,"RM",2022
"696",47605.4735018661,"RM",2022
"697",47614.7211730037,"RM",2022
"698",47693.5605618894,"RM",2022
"699",47716.938092328,"RM",2022
"700",47718.1707486572,"RM",2022
"701",47725.6693032592,"RM",2022
"702",47786.8236215139,"RM",2022
"703",47805.29856313,"RM",2022
"704",47811.0298037308,"RM",2022
"705",47863.425502443,"RM",2022
"706",47869.8081754604,"RM",2022
"707",47890.8887243068,"RM",2022
"708",47908.4818154797,"RM",2022
"709",47946.7560030161,"RM",2022
"710",47967.3384474019,"RM",2022
"711",47973.1135660823,"RM",2022
"712",47994.2272483512,"RM",2022
"713",47995.9987618811,"RM",2022
"714",47996.9144424014,"RM",2022
"715",48025.7492234698,"RM",2022
"716",48029.5524601212,"RM",2022
"717",48035.9008860613,"RM",2022
"718",48079.3277054205,"RM",2022
"719",48142.6623155977,"RM",2022
"720",48172.4519689032,"RM",2022
"721",48181.980385959,"RM",2022
"722",48201.5779726616,"RM",2022
"723",48229.9097552881,"RM",2022
"724",48231.3263219577,"RM",2022
"725",48242.0694166282,"RM",2022
"726",48242.4066633496,"RM",2022
"727",48253.5232588795,"RM",2022
"728",48265.8863819321,"RM",2022
"729",48336.930722877,"RM",2022
"730",48341.7221535918,"RM",2022
"731",48365.9998570408,"RM",2022
"732",48376.4468469812,"RM",2022
"733",48462.5234612792,"RM",2022
"734",48519.2504526946,"RM",2022
"735",48555.2707934052,"RM",2022
"736",48570.315891641,"RM",2022
"737",48587.0373450614,"RM",2022
"738",48588.0600531535,"RM",2022
"739",48589.7038642795,"RM",2022
"740",48591.9411412384,"RM",2022
"741",48594.4119696325,"RM",2022
"742",48602.3052804828,"RM",2022
"743",48607.0678981165,"RM",2022
"744",48614.8100819726,"RM",2022
"745",48617.4607697857,"RM",2022
"746",48625.4895522846,"RM",2022
"747",48626.5499271752,"RM",2022
"748",48645.4696779985,"RM",2022
"749",48686.5443184969,"RM",2022
"750",48691.8684032584,"RM",2022
"751",48702.134567153,"RM",2022
"752",48705.9320869403,"RM",2022
"753",48707.8461462335,"RM",2022
"754",48708.6245177494,"RM",2022
"755",48724.0867699839,"RM",2022
"756",48735.7830538219,"RM",2022
"757",48736.184977802,"RM",2022
"758",48750.1058373912,"RM",2022
"759",48768.1089959693,"RM",2022
"760",48816.8759495783,"RM",2022
"761",48827.2238438966,"RM",2022
"762",48832.8976690575,"RM",2022
"763",48844.2118378326,"RM",2022
"764",48854.9534322024,"RM",2022
"765",48858.9689026253,"RM",2022
"766",48887.5914042735,"RM",2022
"767",48891.4498079813,"RM",2022
"768",48894.765796924,"RM",2022
"769",48937.4482114677,"RM",2022
"770",48942.2868430002,"RM",2022
"771",48952.283257699,"RM",2022
"772",48956.3959670024,"RM",2022
"773",48970.7262912528,"RM",2022
"774",48971.9971206984,"RM",2022
"775",48978.1830611371,"RM",2022
"776",48980.2076888222,"RM",2022
"777",49023.0230590346,"RM",2022
"778",49031.1837468622,"RM",2022
"779",49033.0769122384,"RM",2022
"780",49056.7424622863,"RM",2022
"781",49067.3345281563,"RM",2022
"782",49075.9752215081,"RM",2022
"783",49077.5700493874,"RM",2022
"784",49086.0889149596,"RM",2022
"785",49089.3640111892,"RM",2022
"786",49090.2427555059,"RM",2022
"787",49096.9611434782,"RM",2022
"788",49111.602039766,"RM",2022
"789",49112.3217427795,"RM",2022
"790",49127.7624319232,"RM",2022
"791",49143.9969616613,"RM",2022
"792",49148.344865373,"RM",2022
"793",49148.9043189139,"RM",2022
"794",49166.9622351009,"RM",2022
"795",49180.8231740463,"RM",2022
"796",49187.3059719779,"RM",2022
"797",49189.164814747,"RM",2022
"798",49195.3394027532,"RM",2022
"799",49196.5263078433,"RM",2022
"800",49222.1864792366,"RM",2022
"801",49224.0210053153,"RM",2022
"802",49238.5605011722,"RM",2022
"803",49244.3796262127,"RM",2022
"804",49270.0827026,"RM",2022
"805",49272.9520054851,"RM",2022
"806",49280.7498195691,"RM",2022
"807",49305.1678115814,"RM",2022
"808",49315.9088948545,"RM",2022
"809",49323.3718536144,"RM",2022
"810",49328.2339849897,"RM",2022
"811",49331.0087463985,"RM",2022
"812",49334.1877376751,"RM",2022
"813",49353.702066979,"RM",2022
"814",49355.5732966235,"RM",2022
"815",49362.9895069235,"RM",2022
"816",49380.1713981394,"RM",2022
"817",49404.3318343647,"RM",2022
"818",49404.5717540044,"RM",2022
"819",49448.7509081818,"RM",2022
"820",49456.3283088864,"RM",2022
"821",49459.4768352533,"RM",2022
"822",49462.6822413056,"RM",2022
"823",49464.5692884481,"RM",2022
"824",49482.1338092291,"RM",2022
"825",49482.1784322083,"RM",2022
"826",49485.3396627911,"RM",2022
"827",49493.4550845551,"RM",2022
"828",49499.153268298,"RM",2022
"829",49502.0320531786,"RM",2022
"830",49505.9794845798,"RM",2022
